Country,Parent,Capacity (GW),Type
Dar Ikhtisas Technologies (Malaysia) Sdn Bhd,0.25689999999999996,,
Karadeniz Holding AŞ,0.15,,
Mass Group Holding Ltd,0.05049,,
unknown,0.006900000000000001,,
Sudanese Thermal Power Generating Company Ltd,0.0056,,
Staatsolie,0.18,,
Energie Bedrijven Suriname NV,0.126,,
Staatsolie Maatschappij Suriname NV,0.096,,
unknown,0.0057,,
Energie Bedrijven Suriname NV,0.0020009999999999997,,
Mälarenergi AB,0.356,,
Stockholm Exergi AB,0.342,,
Södra Skogsägarna Ek For,0.3311,,
E.ON Sverige AB,0.299,,
Vattenfall AB,0.18530000000000002,,
Billerud AB,0.164,,
Tekniska verken i Linköping AB,0.15780000000000002,,
Stora Enso Oyj,0.132,,
Metsä Board Oyj,0.13,,
Bomhus Energi AB,0.09,,
Söderenergi AB,0.085,,
Sundsvall Energi AB,0.077,,
Holmen Iggesund Paperboard AB,0.075,,
Svenska Cellulosa SCA AB,0.075,,
Umeå Energi AB,0.07,,
Öresundskraft AB,0.07,,
Växjö Energi AB,0.069,,
Karlstads Energi AB,0.055,,
Jönköping Energi AB,0.049,,
Borås Energy and Environment,0.045,,
Vattenfall AB,8.10408,,
Fortum Oyj,2.1652600000000004,,
Uniper SE,1.33192,,
Statkraft,0.7455,,
Skellefteå Kraft AB,0.466,,
Fortum Generation AB,0.161,,
Jämtkraft AB,0.14,,
Holmen Group,0.11750999999999999,,
unknown,0.11580000000000001,,
Statkraft SF,0.076,,
Vattenfall GmbH,0.06437999999999999,,
Sollefteaforsens,0.062,,
Downing Renewables and Infrastructure Trust PLC,0.06,,
Statkraft AS,0.046,,
Holmen AB,0.045770000000000005,,
Holmen Energi AB,0.0365,,
Forsmark Kraftgrupp AB,3.446,,
Ringhals AB,2.288,,
Oskarshamns Kraftgrupp AB,1.45,,
Uniper SE,1.153,,
Svenska Kraftnät AB,0.575,,
Göteborgs Stadshus AB,0.286,,
Mälarenergi AB,0.25,,
Vattenfall AB,0.212,,
Lulea Kommunforetag AB,0.05,,
SSAB AB,0.05,,
Fortum Oyj,0.043,,
unknown,0.36446300000000004,,
Alight AB,0.10334,,
Neoen SA,0.0435,,
Better Energy,0.04176,,
European Energy A/S,0.03419099999999999,,
Commerz Real AG,0.01914,,
Aquila Capital,0.825,,
Luxcara GmbH,0.78,,
Vattenfall AB,0.7525666666666667,,
Stena Renewables Energy AB,0.721,,
Renewable Power Capital,0.5464,,
unknown,0.5159,,
Prime Capital AG,0.503,,
Statkraft AS,0.4965,,
Vasa Vind,0.466,,
Renewables Infrastructure Group LTD (TRIG),0.401,,
Credit Suisse Energy Infrastructure Partners (CSEIP),0.3964,,
Nordisk Vindkraft,0.377,,
Allianz SE,0.352,,
Rabbalshede Kraft AB,0.3291,,
General Electric Co,0.325,,
Green Investment Group Ltd,0.325,,
Arise AB,0.31810000000000005,,
Enlight Renewable Energy,0.299,,
Holmen Group,0.292,,
Ardian France SA,0.286,,
unknown,0.14,,
IWB Industrielle Werke Basel AG,0.03,,
Stadtwerk Winterthur,0.03,,
Tridel SA,0.02,,
Romande Energie Holding SA,0.014,,
Scierie Zahnd SA,0.014,,
KVA Linth AG,0.0125,,
GEKAL - KVA Buchs AG,0.011,,
Zweckverband für Abfallverwertung im Bezirk Horgen,0.003,,
Axpo Power AG,2.95516,,
Alpiq Suisse SA,1.80006,,
BKW Energie AG,1.25799,,
Swiss Federal Railways (SBB),0.9588,,
Elektrizitätswerk Der Stadt Zürich (EWZ),0.91849,,
Industrielle Werke Basel (IWB),0.7933199999999999,,
Alpiq AG,0.7016600000000001,,
Axpo Holding AG,0.28591999999999995,,
Azienda Elettrica Ticinese (AET),0.274,,
Energie Wasser Bern (EWB),0.27049,,
Canton of Ticino,0.25289,,
Canton of Glarus,0.22935,,
Groupe E SA,0.21028,,
Romande Energie Holding SA,0.20832,,
Forces Motrices Valaisannes SA (FMV),0.19342,,
Canton of Grisons,0.18766,,
Centralschweizerische Kraftwerke AG (CKW),0.18243,,
EnAlpin AG,0.15664999999999998,,
unknown,0.153,,
Services Industriels de Genève (SIG),0.14188,,
Kernkraftwerk Leibstadt,1.275,,
Kernkraftwerk Gösgen-Däniken AG,1.06,,
Kernkraftwerk Beznau Ch-5312 Döttingen,0.76,,
Group E SA,0.0438,,
Consortium of Swiss Minority Shareholders KSM,0.018333333333333333,,
EOS Holdings SA,0.018333333333333333,,
Schweizer Kraftwerksbeteiligungs-AG,0.018333333333333333,,
unknown,0.0907265,,
unknown,0.029,,
Romande Energie Holding SA,0.014,,
Azienda Elettrica Ticinese (AET),0.008399999999999998,,
Services Industriels de Genève (SIG),0.003,,
Syrian Ministry of Electricity,1.585,,
Public Establishment of Electricity Generation,7.6623,,
unknown,0.16157,,
Homs Chamber of Industry,0.028050000000000005,,
unknown,0.22240000000000001,,
Environmental Protection Bureau of Taipei City Government,0.0775,,
Veolia Environnement SA,0.041,,
Taoyuan County Government,0.04,,
Municipality of Kaohsiung City,0.038,,
Onyx Ta-Ho Environmental Services Co Ltd,0.033,,
New Taipei City Government,0.0248,,
City of Tainan,0.0143,,
CTCI Corp,0.011800000000000001,,
Taiwan Power Co,9.5,,
Formosa Petrochemical Corp,2.804,,
TCC Group Holdings Co Ltd,0.792,,
Formosa Chemicals & Fibre Corp,0.685,,
Formosa Plastics Group,0.3,,
CLP Holdings Ltd,0.264,,
Mitsubishi Corp,0.264,,
Formosa Plastics Corp,0.16,,
Cheng Loong Corp,0.083,,
YFY Inc,0.05,,
Chang Chun Group,0.049,,
Taiwan Cogeneration Corp,0.048,,
Fabulous Power Co Ltd,0.0021000000000000003,,
Taiwan Cogeneration Corp,0.0021000000000000003,,
New Taipei City Government,0.001,,
Taiwan Power Co,4.365,,
Taiwan Power Company Co Ltd,0.083,,
unknown,0.032,,
Taiwan Power Co,16.47185,,
Taiwan Cogeneration Corp,1.6106099999999999,,
unknown,1.23416,,
Singapore Power International Pte Ltd,0.536,,
China Steel Corp,0.4638,,
Marubeni Corp,0.3,,
Far Eastern New Century Corp,0.27346000000000004,,
small shareholder(s),0.108508,,
NRG Energy Inc,0.09609999999999999,,
Hsu Yuan Chih Medical Foundation,0.06292,,
Chubu Electric Power Co Inc,0.05586,,
Tokyo Electric Power Co,0.05586,,
Nan Ya Plastics Corp,0.052,,
Ta-Yuan Cogen Co Ltd,0.03,,
TSRC Corp,0.0186,,
Asia Pacific Energy Development Co Ltd,0.0124,,
Taichi Investment Corp,0.010048,,
Lien Hwa Industrial Holdings Corp,0.0093,,
Mitsubishi Chemical Group Corp,0.005247999999999999,,
unknown,1.288431,,
City of Tainan,0.47872000000000003,,
Vena Energy,0.30363,,
Chenya Energy Co Ltd,0.267185,,
Star Shining Energy Co Ltd,0.2431,,
Ysolar Co Ltd,0.236088,,
Taiwan Power Co,0.22893300000000003,,
Chung Hsin Electric and Machinery Manufacturing,0.20205350000000002,,
Sunny Rich Group,0.1683,,
J&V Energy Technology Co Ltd,0.1570165,,
Enfu Capital Solar Co Ltd,0.11986700000000002,,
United Renewable Energy Co Ltd,0.10788030000000003,,
China Steel Corp,0.09293900000000002,,
INA Energy Co Ltd,0.0737715,,
Xingwei Electric Power Co Ltd,0.0724625,,
Hexa Renewables Co Ltd,0.0719202,,
Daya Group,0.066033,,
Taya Group,0.0628575,,
Formosa Solar Renewable Power Group,0.055165000000000006,,
AcBel Polytech Co Ltd,0.054287999999999996,,
Ørsted A/S,0.6423,,
Taiwan Power Co,0.4032,,
Northland Power Inc,0.3192,,
Copenhagen Infrastructure Partners P/S,0.31742666666666663,,
WPD Taiwan Energy Co Ltd,0.308,,
JERA Co Inc,0.2252,,
unknown,0.18080000000000002,,
Taiwan Life Insurance Co Ltd,0.17854666666666666,,
TransGlobe Life Inc,0.17854666666666666,,
Electricity Generating PCL,0.16,,
Skyborn Renewables,0.16,,
WPD AG,0.159,,
Caisse de dépôt et placement du Québec,0.15125,,
Cathay Capital Private Equity SAS,0.15125,,
TotalEnergies Group,0.14720000000000003,,
Mitsui & Co Ltd,0.10640000000000001,,
Yushan Energy,0.10640000000000001,,
China Steel Co Ltd,0.1,,
Diamond Generating Asia,0.1,,
J&V Energy Technology Co Ltd,0.09776,,
Barqi Tojik OJSC,0.4,,
"OSHC ""Barki Tojik""",3.8815,,
State Committee on Investment and State Property Management (SCI) of the Republic of Tajikistan,1.2,,
Rosatom State Nuclear Energy CORP (ROSATOM),0.402,,
"Sangob OSHC ""Barki Tojik""",0.22,,
Inter RAO PJSC,0.1005,,
unknown,0.03,,
Barqi Tojik OJSC,0.206,,
unknown,0.0012,,
unknown,0.0285,,
Miwa Sugar Ltd,0.0175,,
Tanzania Electric Supply Company Ltd,2.643,,
Government of Burundi,0.026400000000000003,,
Government of Rwanda,0.026400000000000003,,
Government of Tanzania,0.024,,
Tanzania Electric Supply Company Ltd,0.392,,
Symbion Power LLC,0.105,,
British International Investment PLC,0.1035,,
Norwegian Investment Fund for developing countries,0.1035,,
Mechmar Corporation (Malaysia) Bhd,0.07,,
unknown,0.045,,
VIP Engineering And Marketing Ltd,0.03,,
Tanzania Electric Supply Company Ltd,0.1305,,
unknown,0.009399999999999999,,
unknown,1.034,,
National Power Supply PCL,0.377,,
TPI Polene Power PCL,0.16,,
Absolute Clean Energy PCL,0.1495,,
Phu Khieo Bio-Energy Co Ltd,0.103,,
Mitr Phol Sugar Co Ltd,0.0989,,
Mitr Phol Bio-Power (Dan Chang) Co Ltd,0.073,,
Thachang Green Energy PCL,0.059,,
Kaset Thai International Sugar Corporation PCL,0.0525,,
Thai Power Supply Co Ltd,0.047,,
Mitr Phol Bio-Power Phu Luang Co Ltd,0.041,,
U-Thong Bio Power Co Ltd,0.036,,
Bua Sommai Co Ltd,0.03,,
Khon Kaen Sugar Power Plant Co Ltd,0.03,,
Gulf Development PCL,0.025,,
Prachuap Sugar Industry Co Ltd,0.024,,
AT Biopower Co Ltd,0.022,,
Mungcharoen Biomass Co Ltd,0.017,,
Sindicatum Renewable Energy Company Pte Ltd,0.016,,
Gulf Yala Green Co Ltd,0.011269999999999999,,
Electricity Generating Authority of Thailand,2.455,,
Banpu Power PCL,0.717,,
Electricity Generating PCL,0.717,,
Global Power Synergy PCL,0.594343,,
GPSC Holding (Thailand) Co Ltd,0.519038,,
Future Energy Holdings Co Ltd,0.21156,,
IRPC PCL,0.15043,,
Sinsukjai Co Ltd,0.099384,,
Indorama Ventures PCL,0.055,,
Hiang Seng Fibre Container Co Ltd,0.036,,
Siam Cement PCL,0.034,,
Service Holding Co Ltd,0.016727999999999996,,
small shareholder(s),0.002046,,
Electricity Generating Authority of Thailand (EGAT),3.93,,
Electricity Generating Authority of Thailand,0.106,,
unknown,0.036,,
Gulf Development PCL,6.699975,,
Electricity Generating Authority of Thailand,5.83025,,
RATCH Group PCL,4.61193,,
Global Power Synergy PCL,3.840701,,
Electric Power Development Co Ltd,3.1951799999999997,,
B.Grimm Power PCL,2.8033,,
Electricity Generating PCL,2.2321,,
Mitsui & Co Ltd,1.908345,,
GPSC Holding (Thailand) Co Ltd,0.7550060000000001,,
Thai Oil PCL,0.357,,
Eastern Power Group PCL,0.35,,
WHA Utilities and Power PLC,0.2309,,
Rojana Industrial Park PCL,0.20625,,
Ratch Pathana Energy PCL,0.2027,,
Melewar Industrial Group Bhd,0.15744000000000002,,
Thai World Power Co Ltd,0.1404,,
Beagley Copperman BV,0.12,,
IRPC PCL,0.1176,,
Absolute Clean Energy PCL,0.114,,
unknown,0.09029999999999999,,
unknown,3.347604,,
Energy Absolute PCL,0.2871,,
Gulf Development PCL,0.22449349999999998,,
Charoen Pokphand Group CO LTD,0.17139,,
Gulf Renewable Energy Co Ltd,0.13978250000000003,,
Electricity Generating Authority of Thailand,0.06744,,
Electricity Generating PCL,0.06733680000000002,,
Super Energy Corporation PCL,0.048620000000000003,,
Sermsang Power Corporation PLC,0.04524,,
BCPG Public Company LTD (BCPG),0.038193,,
Yanhee Solar Power,0.0261,,
CLP Group,0.020618400000000002,,
Nine A Solar Co Ltd,0.0178,,
Bangchak Solar Energy Co Ltd,0.014960000000000001,,
Northwest Solar Co Ltd,0.0116,,
Solartech Energy Co Ltd,0.00935,,
Beung Sampan Solar Co Ltd,0.0087,,
Energy Absolute PCL,0.986,,
Wind Energy Holding Co Ltd,0.5446666666666666,,
RATCH Energy,0.104,,
Gunkul Engineering,0.084,,
ECGO,0.08,,
RATCH Group PCL,0.06,,
Winchai Co Ltd,0.045,,
Chubu Electric Power Co Inc,0.034666666666666665,,
Ratch Energy,0.034666666666666665,,
Greenovation Power ltd.,0.034,,
Korat Wind Energy Co. Ltd.,0.025,,
Wind Energy Development Co. Ltd.,0.025,,
Electricity Generating Authority of Thailand,0.024,,
unknown,0.02,,
B.Grimm Power PCL,0.016,,
BCPG Public Company LTD (BCPG),0.01,,
Inter Far East Wind International CO LTD (iWind),0.01,,
unknown,0.061,,
Karadeniz Holding AŞ,0.036,,
Global Electrical Group Ltd,0.024,,
Economic Community of West African States (ECOWAS),0.02001,,
Electricidade de Timor-Leste EP,0.255,,
Communaute Electrique du Benin,0.066,,
KKR & Co. Inc,0.1,,
Emerging Capital Partners,0.03445,,
unknown,0.0195,,
AXA SA,0.01105,,
AMEA Power,0.060899999999999996,,
unknown,0.011,,
unknown,0.0047,,
unknown,0.0014,,
National Investment Fund Holding Company Ltd,0.72,,
Electricity Commission (Trinidad and Tobago),0.59906,,
Marubeni Corp,0.40794,,
KKR & Co. Inc,0.225,,
National Enterprises Ltd,0.09414,,
unknown,0.025,,
Tunisian Company of Electricity and Gas,5.491,,
Caterpillar Inc,0.027,,
AMEA Power,0.0522,,
TBEA Xinjiang New Energy Co,0.0522,,
unknown,0.0226,,
Qair Group,0.0174,,
Tunisian Company of Electricity and Gas,0.013699999999999999,,
Scatec ASA,0.0087,,
Kreditanstalt für Wiederaufbau,0.005,,
Tunisian Company of Electricity and Gas,0.253,,
Turkmenenergo,6.947,,
Turkmennebit,0.14,,
unknown,0.009,,
unknown,0.27002,,
ITC Ltd,0.19590000000000002,,
Oltan Ve Koleoglu Elektrik Ve Enerji Uretimi Ticaret AŞ,0.094,,
Istanbul Metropolitan Municipality,0.085,,
Biotrend Cevre ve Enerji Yatirimlari AŞ,0.07131,,
Gulf Energy Ltd,0.044,,
Instanbul Energi AŞ,0.037,,
MAV Elektrik Üretim Sanayi ve Ticaret AŞ,0.035,,
Solarus Enerji AŞ,0.028,,
Medcem Madencilik ve Yapı Malzemeleri Sanayi Ve Ticaret AŞ,0.027600000000000003,,
Körfez Enerji Sanayi ve Ticaret AŞ,0.022609999999999998,,
Kartallar Ege Geri Dönüşüm Enerji Üretim AŞ,0.018,,
Nuh Çimento Sanayi AŞ,0.018,,
Ortadoğu Enerji Grubu,0.017,,
Acarsoy Enerji Elektrik Üretim Sanayi ve Ticaret AŞ,0.0158,,
Ecogreen Elektrik Enerji Uretim AS,0.015,,
Bemka Enerji AŞ,0.014,,
Gazişehir Enerji Uretim Sanayi Ticaret AŞ,0.014,,
Kalde Enerji Elektrik Üretim AŞ,0.0132,,
Bientaş Madencilik İnşaat Enerji ve Petrol AŞ,0.013,,
Eren Holding AŞ,2.79,,
Elektrik Uretim AŞ,2.3285,,
Çelikler Yatırım Holding AŞ,1.79,,
OYAK Birleşik Enerji AŞ,1.21,,
Diler Holding AŞ,1.2,,
Anadolu Birlik Holding AŞ,0.787188,,
AVIC-INTL Project Engineering Co Ltd,0.66,,
Alarko Holding AŞ,0.66,,
Cengiz Holding AS,0.66,,
Shanghai Electric Power Co Ltd,0.66,,
Akçadağ İnşaat Enerji Madencilik AŞ,0.62,,
IC Holding,0.525,,
Limak Holding AŞ,0.525,,
Koloğlu Holding AS,0.51,,
İzdemir Enerji Elektrik Üretim AŞ,0.37,,
Çan2 Termik AŞ,0.33,,
Aydem Enerji Yatırımları AŞ,0.315,,
small shareholder(s),0.315,,
Çates Elektrik Üretim AŞ,0.314,,
Aksa Enerji Uretim AŞ,0.27,,
Zorlu Enerji,0.306,,
Mogan Enerji Yatirim Holding,0.258,,
Turkeler Energy,0.168,,
Celikler Holding,0.165,,
Greeneco Enerji Elektrik Üretim AS,0.1275,,
Gurmat Electric Generation,0.12329999999999999,,
Maren Maraş Electric Elektrik Uretim AŞ,0.09079999999999999,,
unknown,0.0858,,
Sanko Energy AŞ,0.069,,
Menderes Geothermal Elektrik AŞ,0.0643,,
Kipas Holding AŞ,0.048799999999999996,,
Güriş Holding AS,0.0474,,
Ormat Technology Inc,0.033,,
Maspo Energy AS,0.03,,
Enerjeo,0.0265,,
3S Kale Enerji Üretim AS,0.025,,
Bestepeler Enerji Uretim Ticaret AŞ,0.024,,
Karadeniz Holding AŞ,0.024,,
Akça Enerji AŞ,0.019399999999999997,,
Sis Enerji Uretim Anonim Sirketi,0.018600000000000002,,
Elektrik Üretim AS (EÜAŞ),13.58,,
unknown,1.62214,,
Enerjisa Üretim AŞ,1.031,,
Özaltın Construction,0.874,,
Cengiz Construction,0.8545,,
General Directorate of State Hydraulic Works (DSI),0.692,,
Aydem Yenilenebilir Enerji AŞ,0.644,,
Limak Enerji,0.5746,,
Eti Alüminyum AS,0.54,,
Sanko Enerji SAN TIC AS,0.401,,
Energo-Pro,0.38,,
Elektrik Uretim AŞ,0.369,,
Doğuş Enerji,0.332,,
Koloğlu Holding AS,0.32786000000000004,,
Bilgin Enerji Yatirim Holding AŞ,0.244,,
Doğuş Holding,0.21442000000000003,,
Doğan Holding,0.20929000000000003,,
Enerjisa Enerji Uretim AS,0.188,,
Koç Holding AŞ,0.178,,
Unit Investment NV,0.16929000000000002,,
Elektrik Uretim AŞ,4.917,,
ENKA İnşaat ve Sanayi AŞ,4.0,,
Limak Energy,1.22,,
Aksa Enerji Uretim AŞ,1.1790999999999998,,
Habas Industrial and Medical Gases Production Industries AŞ,1.164,,
Cengiz Holding AS,0.9809,,
Akenerji Elektrik Üretim AŞ,0.904,,
Palmet Enerji AŞ,0.894,,
Bilgin Enerji Yatirim Holding AŞ,0.89,,
E.ON SE,0.8897,,
Hacı Ömer Sabancı Holding AŞ,0.8897,,
ACWA Power Co,0.83466,,
RWE AG,0.5581799999999999,,
Unit Investment NV,0.519,,
GAMA Holding AŞ,0.430765,,
Ciner Soda Holdings (Uk) Ltd,0.38,,
Çolakoğlu Metalürji AŞ,0.37639999999999996,,
Aliaga Cakmaktepe Enerji Uretim AŞ,0.338,,
Cassa Depositi e Prestiti SpA,0.284585,,
Bosen Enerji Elektrik Üretim AŞ,0.263,,
unknown,13.224260000000001,,
Kalyon Holding,1.268,,
Kalyon Gunes Enerjisi Uretim AŞ,0.182,,
Eti Alüminyum AS,0.1524985,,
Limak Energy,0.12179999999999999,,
Akfen Renewable Energy,0.09992400000000001,,
Ecogreen Elektrik Enerji Uretim AS,0.0935,,
Izdem Enerji Yatirim Ür Ve Tic AS,0.0751,,
Hidro-Gen Enerji İth İhr Dağ Tic AŞ,0.07152750000000001,,
Gün Güneş Enerjisi Elektrik Üretim Sanayi Ticaret AS,0.07125,,
Özaltın İnşaat AŞ,0.05454899999999999,,
Samsun Büyükşehir Belediyesi,0.0535755,,
Naturel Yenilenebilir Enerji,0.046418,,
Seferoğlu Elektrik,0.0435,,
Ece Tur Şirketler Grubu,0.0374,,
Cengiz İnşaat,0.0348,,
Özkoyuncu Madencilik,0.0348,,
Cengiz Enerji Sanayii ve Ticaret AŞ,0.032725000000000004,,
Denge Yapı AŞ,0.032,,
Halk Enerji,0.0311725,,
unknown,1.5503,,
EDF Renewables,0.6874,,
Eksim Enerji Ür AS,0.6068,,
Bilgin Rüzgar Santrali Enerji Ür AS,0.366,,
Sanko Enerji SAN TIC AS,0.289,,
Galata Wind Enerji AS,0.2851,,
Lodos Karaburun El Ür AS,0.276,,
RT Enerji,0.2655,,
Türkerler,0.2355,,
Dirkshof Erneuerbare Energien GmbH,0.2112,,
Caba Group,0.211,,
Olgu En El Ür AS,0.2003,,
Universal Wind Enerji Elektrik Üretim AS,0.2,,
Fuat Res Elektrik Üretim AS,0.199,,
Fina Enerji,0.1988,,
Alize En El Ür AS,0.19080000000000003,,
Derne En Ür Tic AS,0.17,,
Tatlipinar Enerji AŞ,0.14959999999999998,,
Ayen Enerji AŞ,0.147,,
Ba Res El Ür AS,0.143,,
Kakira Sugar Ltd,0.03,,
Sugar & Allied Industries Ltd,0.012,,
Sugar Corporation of Uganda Ltd,0.0095,,
MP Group of Industries,0.0092,,
Uganda Electricity Generation Company LTD (UEGCL),1.163,,
unknown,0.25,,
African Development Bank,0.042,,
Berkeley Energy,0.042,,
Electro-Maxx (U) Ltd,0.089,,
Uganda Electricity Transmission Co Ltd,0.05,,
unknown,0.05,,
unknown,0.07410000000000001,,
Xsabo Group,0.03045,,
Great Lakes Africa Energy (GLAE),0.01044,,
Energy of Donbass,3.3,,
Cherkasy Khimvolokno JSC,0.18,,
Merve Enterprises Ltd,0.16,,
PJSC Ukrhydroenergo,5.794,,
"State Enterprise National Nuclear Energy Generating Company ""Energoatom""",0.453,,
"SE NNEGC ""Energoatom""",13.835,,
Kyivteploenergo,1.2,,
Rostec Corp,0.9862000000000001,,
Vozrozhdeniye JSC,0.82,,
Kremenchuk CHP LLC,0.255,,
CP Teplokomunenergo CJSC,0.22,,
KrymTETs,0.2039,,
Shostkaenergo-T LLC,0.0855,,
Municipal Enterprise Production Management of Water Supply and Sewerage,0.0285,,
unknown,3.2758655,,
DTEK Renewables,0.45441000000000004,,
CNBM International Corp,0.25143,,
Scatec ASA,0.2420079,,
Elementum Energy Ltd,0.12810749999999999,,
Penobscot Ltd,0.0696,,
EcoOptima LLC,0.06264,,
Fas Energy Ukraine LLC,0.06003,,
UDP Renewables,0.0504,,
Ukraine Renewable Energy Holdings Ureh Ltd,0.050112000000000004,,
Acciona SA,0.049589999999999995,,
Clean Solar Power (Eastern Europe) Ltd,0.04263,,
VR Capital Group Ltd,0.030449999999999998,,
FMO,0.030276000000000004,,
UG Power Ltd,0.030015,,
Kvalisto Holdings LLC,0.02958,,
Naftogaz of Ukraine JSC,0.02871,,
Sun Cray LLC,0.026969999999999997,,
EVE (Basque Energy Agency),0.025665,,
KREAN (Basque engineering and EPC company part of the Mondragón Corporation),0.025665,,
DTEK Renewables,0.214,,
Eco Optima Ltd,0.079,,
Wind Parks of Ukraine LLC,0.064,,
PJSC Wind Park Ochakovskiy,0.042,,
Elementum Energy Ltd,0.04,,
GUP RK Krymenergo,0.04,,
Güriş Holding AS,0.032,,
OOO VETRYANOI PARK KERCHENSKI,0.025,,
unknown,0.01684,,
Private Owner - Yuliya Sergiivna Tatarchuk,0.00994,,
SC Greenpower Plus,0.0014000000000000002,,
Private Owner - Dmytro Sakach Radiyovych,0.00126,,
Private Owner - Maksym Efimov Viktorovych,0.00126,,
Municipality of Dubai,0.19,,
Emirates Waste to Energy Co,0.03,,
Dubai Electricity and Water Authority PJSC,0.012,,
Dubai Electricity and Water Authority (DEWA),0.25,,
Emirates Nuclear Energy Corp,5.668,,
Dubai Electricity and Water Authority PJSC,11.9147,,
Abu Dhabi National Energy Company PJSC,6.2330499999999995,,
Sharjah Electricity & Water Authority,3.82,,
Investment Corporation of Dubai,3.36,,
Mubadala Investment Company PJSC,3.36,,
ENGIE SA,2.27305,,
Marubeni Corp,1.872986,,
Sumitomo Corp,1.51415,,
Abu Dhabi Power Corp,1.44,,
Abu Dhabi Water and Electricity Authority,1.1695799999999998,,
Korea Electric Power Corp,0.90585,,
TotalEnergies SE,0.83625,,
ADNOC Gas Processing,0.6928,,
ACWA Power Co,0.648,,
Etihad Water and Electricity,0.587,,
General Electric Co,0.45,,
Sharjah Asset Management,0.45,,
Shikoku Electric Power Co Inc,0.45,,
unknown,0.3528,,
Harbin Electric Co Ltd,0.35279999999999995,,
Dubai Electricity and Water Authority PJSC,3.56619,,
Abu Dhabi National Energy Company PJSC,1.432664,,
Jinko Power Technology Co Ltd,0.604798,,
Masdar Clean Energy,0.4602,,
EDF Renewables,0.4,,
Marubeni Corp,0.204798,,
unknown,0.1601,,
ACWA Power Co,0.12436,,
TotalEnergies SE,0.05,,
Mubadala Capital LLC,0.018269999999999998,,
Abu Dhabi Future Energy Co,0.017400000000000002,,
Electricité de France SA,0.017400000000000002,,
Sharjah National Oil  Corp,0.017400000000000002,,
Abu Dhabi Future Energy Co,0.054,,
Abu Dhabi Tourism Development and Investment Co,0.0225,,
Masdar Clean Energy,0.0225,,
Drax Power Ltd,2.58,,
Energetický a průmyslový holding AS,0.42,,
unknown,0.2963,,
Viridor Ltd,0.19535,,
Enfinium Energy Ltd,0.138,,
Greencoat Capital LLP,0.122,,
E.ON UK PLC,0.092,,
SUEZ Recycling and Recovery UK,0.08979999999999999,,
Octopus Renewables Ltd,0.082,,
Veolia UK Ltd,0.065,,
Cory Ltd,0.062,,
Energy Power Resources Ltd,0.0575,,
North London Waste Authority,0.055,,
RWE AG,0.055,,
Sembcorp Industries Ltd,0.0548,,
Wheelabrator Technologies (UK) Ltd,0.05,,
Holmen Iggesund Paperboard AB,0.049,,
MVV Environment Ltd,0.0475,,
FCC Recycling (UK) Ltd,0.043,,
INEOS Runcorn (tps) Ltd,0.04,,
